supplier_name,supplier_part_no,customer_name,customer_part_no,manufacture_name,site_db,site,arn_no,asn_no,invoice_no,asn_status,iscanceled,quantity,asn_create_datetime
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759277,N000685973,EHD2230157,Commit,0,3696,2022/3/28 20:25
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230107,Normal,0,792,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230158,Normal,0,1056,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230187,Normal,0,5016,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230214,Normal,0,528,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230215,Normal,0,2112,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230216,Normal,0,1848,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230241,Normal,0,528,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230242,Normal,0,264,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230243,Normal,0,264,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759512,N000686164,EHD2230351,Normal,0,264,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759513,N000686165,EHD2230240,Commit,0,2640,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759513,N000686165,EHD2230305,Commit,0,3168,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759513,N000686165,EHD2230331,Commit,0,3168,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759513,N000686165,EHD2230332,Commit,0,1056,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759513,N000686165,EHD2230350,Commit,0,2376,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759513,N000686165,EHD2230446,Commit,0,264,2022/3/29 14:06
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230381,Commit,0,1320,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230382,Commit,0,528,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230423,Commit,0,1584,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230424,Commit,0,528,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230444,Commit,0,1320,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230445,Commit,0,528,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230494,Commit,0,1056,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230495,Commit,0,528,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230496,Commit,0,264,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230528,Commit,0,1056,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230529,Commit,0,528,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230530,Commit,0,264,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759515,N000686167,EHD2230679,Commit,0,3168,2022/3/29 14:07
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759516,N000686168,EHD2230680,Commit,0,1320,2022/3/29 14:08
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759516,N000686168,EHD2230681,Commit,0,264,2022/3/29 14:08
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759516,N000686168,EHD2230682,Commit,0,264,2022/3/29 14:08
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759516,N000686168,EHD2230705,Commit,0,1584,2022/3/29 14:08
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000759516,N000686168,EHD2230706,Commit,0,528,2022/3/29 14:08
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,CBD2230403,Commit,0,33,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,CBD2230404,Commit,0,894,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,CBD2230405,Commit,0,11,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,CBD2230406,Commit,0,1222,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230749,Commit,0,1056,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230750,Commit,0,528,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230826,Commit,0,264,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230856,Commit,0,264,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230871,Commit,0,528,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230872,Commit,0,1842,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230873,Commit,0,902,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230874,Commit,0,77,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000760041,N000686568,EHD2230875,Commit,0,212,2022/3/30 15:58
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000763282,N000689578,CNV2240032,Commit,0,1284,2022/4/12 17:17
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000764625,N000690635,EHD2231000,Commit,0,792,2022/4/16 15:04
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000764625,N000690635,EHD2231001,Commit,0,132,2022/4/16 15:04
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000764625,N000690635,EHD2231002,Commit,0,220,2022/4/16 15:04
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000764625,N000690635,EHD2231003,Commit,0,264,2022/4/16 15:04
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000764625,N000690635,EHD2231064,Commit,0,110,2022/4/16 15:04
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000764625,N000690635,EHD2231065,Commit,0,467,2022/4/16 15:04
3138b8e6061fdf7cfaaa79279175cbcd,10bb6c5ed707f376d367058dcf2f356a,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,209f1389bf8e3580d6de03e1d387be23,3138b8e6061fdf7cfaaa79279175cbcd,EVMI2CD,CD,A000764625,N000690635,EHD2231066,Commit,0,963,2022/4/16 15:04
