,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
205,205,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-05-10,0,29
206,206,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-05-24,0,30
207,207,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-06-07,0,31
208,208,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-06-21,0,32
209,209,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-07-05,0,33
210,210,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-07-19,0,34
211,211,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-08-02,0,35
212,212,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-08-16,0,36
213,213,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-08-30,0,37
214,214,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-09-13,0,38
215,215,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-09-27,0,39
216,216,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-10-11,0,40
217,217,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-10-25,0,41
218,218,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-11-08,0,42
219,219,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-11-22,0,43
220,220,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-12-06,0,44
221,221,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2021-12-20,0,45
222,222,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-01-03,0,46
223,223,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-01-17,0,47
224,224,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-01-31,165000,48
225,225,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-02-14,90000,49
226,226,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-02-28,135000,50
227,227,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-03-14,90000,51
228,228,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-03-28,60000,52
229,229,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-04-11,60000,53
230,230,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-04-25,30000,54
231,231,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-05-09,60000,55
232,232,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-05-23,75000,56
233,233,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-06-06,120000,57
234,234,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-06-20,90000,58
235,235,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-07-04,150000,59
236,236,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-07-18,75000,60
237,237,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-08-01,90000,61
238,238,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-08-15,150000,62
239,239,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-08-29,30000,63
240,240,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-09-12,60000,64
241,241,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-09-26,135000,65
242,242,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-10-10,0,66
243,243,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-10-24,0,67
244,244,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-11-07,0,68
245,245,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-11-21,0,69
246,246,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-12-05,4760,70
247,247,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2022-12-19,0,71
248,248,7e0d847c78df7e95d8e8779df7557fbc,3bc9056f2a33af7af76f755d4c2fecfe,EVMI2CD,2023-01-02,15000,72
249,249,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-01-17,120000,0
250,250,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-01-31,151800,1
251,251,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-02-14,173580,2
252,252,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-02-28,273900,3
253,253,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-03-14,274780,4
254,254,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-03-28,0,5
255,255,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-04-11,130360,6
256,256,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-04-25,215380,7
257,257,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-05-09,64780,8
258,258,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-05-23,50000,9
259,259,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-06-06,143220,10
260,260,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-06-20,326220,11
261,261,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-07-04,180000,12
262,262,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-07-18,161700,13
263,263,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-08-01,333300,14
264,264,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-08-15,202400,15
265,265,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-08-29,321640,16
266,266,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-09-12,166060,17
267,267,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-09-26,402720,18
268,268,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-10-10,353760,19
269,269,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-10-24,353760,20
270,270,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-11-07,408320,21
271,271,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-11-21,91520,22
272,272,7e0d847c78df7e95d8e8779df7557fbc,623eca8bc4becb3b25e952fa0f941213,EVMI2CD,2022-12-05,273680,23
273,273,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-05-02,40000,0
274,274,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-05-16,30000,1
275,275,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-05-30,0,2
276,276,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-06-13,20000,3
277,277,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-06-27,0,4
278,278,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-07-11,0,5
279,279,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-07-25,20000,6
280,280,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-08-08,43160,7
281,281,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-08-22,30000,8
282,282,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-09-05,60000,9
283,283,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-09-19,95000,10
284,284,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-10-03,250000,11
285,285,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-10-17,230000,12
286,286,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-10-31,130000,13
287,287,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-11-14,310000,14
288,288,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-11-28,180000,15
289,289,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-12-12,150000,16
290,290,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2022-12-26,90000,17
291,291,7e0d847c78df7e95d8e8779df7557fbc,655ee064df94098ea7e84461eba85856,EVMI2CD,2023-01-09,20000,18
292,292,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-01-10,45000,0
293,293,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-01-24,105000,1
294,294,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-02-07,65000,2
295,295,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-02-21,135000,3
296,296,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-03-07,150000,4
297,297,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-03-21,90000,5
298,298,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-04-04,75000,6
299,299,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-04-18,75000,7
300,300,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-05-02,165000,8
301,301,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-05-16,30000,9
302,302,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-05-30,75000,10
303,303,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-06-13,30000,11
304,304,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-06-27,85000,12
305,305,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-07-11,65000,13
306,306,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-07-25,60000,14
307,307,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-08-08,80000,15
308,308,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-08-22,90000,16
309,309,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-09-05,75000,17
310,310,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-09-19,40000,18
311,311,7e0d847c78df7e95d8e8779df7557fbc,6fa7d2b41285672d8c7819b71db076e4,EVMI2CD,2022-10-03,45000,19
312,312,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-08-01,1000,0
313,313,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-08-15,33600,1
314,314,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-08-29,0,2
315,315,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-09-12,63560,3
316,316,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-09-26,0,4
317,317,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-10-10,86900,5
318,318,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-10-24,128103,6
319,319,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-11-07,168572,7
320,320,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-11-21,90920,8
321,321,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-12-05,15000,9
322,322,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2022-12-19,70500,10
323,323,7e0d847c78df7e95d8e8779df7557fbc,979911c132eaa34966424a465a2637d8,EVMI2CD,2023-01-02,65458,11
324,324,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-04-18,80000,0
325,325,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-05-02,0,1
326,326,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-05-16,0,2
327,327,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-05-30,0,3
328,328,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-06-13,0,4
329,329,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-06-27,200000,5
330,330,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-07-11,200000,6
331,331,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-07-25,20000,7
332,332,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-08-08,0,8
333,333,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-08-22,100000,9
334,334,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-09-05,140000,10
335,335,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-09-19,180000,11
336,336,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-10-03,280000,12
337,337,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-10-17,380000,13
338,338,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-10-31,380000,14
339,339,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-11-14,440000,15
340,340,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-11-28,360000,16
341,341,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-12-12,240000,17
342,342,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2022-12-26,120000,18
343,343,7e0d847c78df7e95d8e8779df7557fbc,af23936a98c1ed67c7b6e6f39747f052,EVMI2CD,2023-01-09,60000,19
344,344,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-01-10,10816,0
345,345,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-01-24,16343,1
346,346,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-02-07,17383,2
347,347,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-02-21,15825,3
348,348,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-03-07,26705,4
349,349,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-03-21,25986,5
350,350,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-04-04,15000,6
351,351,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-04-18,10902,7
352,352,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-05-02,12000,8
353,353,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-05-16,7591,9
354,354,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-05-30,17542,10
355,355,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-06-13,4000,11
356,356,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-06-27,5068,12
357,357,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-07-11,13035,13
358,358,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-07-25,5000,14
359,359,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-08-08,8627,15
360,360,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-08-22,0,16
361,361,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-09-05,5675,17
362,362,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-09-19,14656,18
363,363,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-10-03,3000,19
364,364,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-10-17,13583,20
365,365,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-10-31,4042,21
366,366,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-11-14,3606,22
367,367,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-11-28,4701,23
368,368,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-12-12,3000,24
369,369,7e0d847c78df7e95d8e8779df7557fbc,fc1dee4d3f1568bc0a080505b4857dff,EVMI2CD,2022-12-26,2287,25
370,370,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-01-10,5000,0
371,371,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-01-24,20000,1
372,372,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-02-07,15000,2
373,373,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-02-21,54000,3
374,374,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-03-07,15000,4
375,375,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-03-21,30000,5
376,376,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-04-04,20000,6
377,377,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-04-18,3000,7
378,378,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-05-02,24000,8
379,379,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-05-16,0,9
380,380,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-05-30,0,10
381,381,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-06-13,24522,11
382,382,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-06-27,60000,12
383,383,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-07-11,85000,13
384,384,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-07-25,75000,14
385,385,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-08-08,25000,15
386,386,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-08-22,0,16
387,387,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-09-05,5000,17
388,388,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-09-19,80000,18
389,389,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-10-03,30000,19
390,390,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-10-17,17500,20
391,391,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-10-31,22500,21
392,392,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-11-14,15000,22
393,393,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-11-28,35000,23
394,394,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-12-12,7500,24
395,395,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2022-12-26,27000,25
396,396,7e0d847c78df7e95d8e8779df7557fbc,fde5034231ffc658680eaf6e2586e9b0,EVMI2CD,2023-01-09,5000,26
397,397,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-06-27,10400,0
398,398,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-07-11,25000,1
399,399,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-07-25,200000,2
400,400,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-08-08,0,3
401,401,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-08-22,500800,4
402,402,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-09-05,1202400,5
403,403,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-09-19,950400,6
404,404,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-10-03,1684800,7
405,405,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-10-17,2203200,8
406,406,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-10-31,1411200,9
